,Unnamed: 0,epoch,iteration,mode,accuracy,earliness,earliness_reward,kappa,loss,loss_classification,mean_accuracy,mean_f1,mean_precision,mean_recall
0,0,1,,train,0.14180722891566264,1.0,0.0016288207,-0.0014745013812370762,0.4075789,0.4092077,0.14153054970424664,0.1378478981958588,0.1413539791109858,0.14153054970424664
2,2,2,,train,0.1396987951807229,1.0,0.0016324718,-0.004255553059862713,0.38864392,0.39027637,0.13923233640420846,0.12134669499164916,0.13904378331034656,0.13923233640420846
4,4,3,,train,0.14349397590361446,1.0,0.0016323777,0.0013443753562848565,0.38816223,0.38979462,0.14400290751292336,0.12622852459580075,0.14619759644872626,0.14400290751292336
6,6,4,,train,0.1403012048192771,0.998803436756134,0.0018240617,-0.0028312009731067626,0.38816258,0.38998663,0.14035965905511585,0.12659253729157188,0.13800979416804154,0.14035965905511585
8,8,5,,train,0.14457831325301204,0.2868104875087738,0.081626855,0.0008715501060395716,0.312275,0.39390182,0.14358949574389088,0.12914142935786035,0.1459158282601161,0.14358949574389088
10,10,6,,train,0.14210843373493975,1.6650682255203717e-06,0.11428011,-0.0021295325691843853,0.28032959999999996,0.3946097,0.14106639637063412,0.1253814482042629,0.14046866703197236,0.14106639637063412
12,12,7,,train,0.1416867469879518,0.0,0.114224,-0.0021889174973844768,0.2788913,0.39311528,0.14098286345495312,0.11176721909445733,0.13701961079551658,0.14098286345495312
14,14,8,,train,0.14560240963855425,0.0,0.11439694,0.0016681126656557359,0.2771051,0.39150205,0.1441777315145469,0.12788401040521832,0.1422209035428897,0.1441777315145469
16,16,9,,train,0.14698795180722893,3.3301364510407434e-06,0.114453144,0.00411907528785394,0.2759355,0.39038870000000003,0.1462642402979786,0.14135290739071868,0.14597055018106472,0.1462642402979786
18,18,10,,train,0.145,9.990409125748556e-06,0.11439586,0.0017500699928851456,0.27723613,0.39163196,0.14438713186211294,0.11569551879174718,0.14784269631098312,0.14438713186211294
20,20,11,,train,0.14337349397590365,4.868782707490027e-05,0.11465362,0.0005580780518278689,0.27687842,0.39153203,0.14333313529230154,0.1191243353394947,0.1403367836948934,0.14333313529230154
22,22,12,,train,0.15024096385542168,0.00021078527788631615,0.11453059,0.007881075548743727,0.27587545,0.39040604,0.14953612844996034,0.13814933023226333,0.1479976488429036,0.14953612844996034
24,24,13,,train,0.15487951807228914,0.001165115856565535,0.11576889999999998,0.012476705956907138,0.27359545,0.38936436,0.15342702826859012,0.1300964759416788,0.14044114176383313,0.15342702826859012
26,26,14,,train,0.14957831325301205,0.002411974361166358,0.11681488,0.009901270372117837,0.27299008,0.389805,0.15141207169559692,0.12462722125149588,0.14602258907215765,0.15141207169559692
28,28,15,,train,0.15006024096385542,0.0023773161228746176,0.11661857,0.009950368800244812,0.2743239,0.39094248,0.1517744133510644,0.12730796386292972,0.14995296610572956,0.1517744133510644
30,30,16,,train,0.15150602409638556,0.0037434424739331007,0.11811736,0.007912703548182652,0.27018008,0.38829747,0.14945505899332964,0.10749768979069704,0.14750097245313792,0.14945505899332964
32,32,17,,train,0.156144578313253,0.0020828766282647852,0.11895205,0.014923285591062884,0.27114788,0.39009988,0.15570101289128846,0.12896674049452062,0.1502520859023522,0.15570101289128846
34,34,18,,train,0.16349397590361445,0.0020674285478889947,0.11883020400000001,0.021893124839336392,0.27081752,0.38964772,0.1611452412570045,0.11953834140221413,0.15598994351255788,0.1611452412570045
36,36,19,,train,0.15969879518072289,0.004182404372841121,0.12001036,0.020049339526761915,0.2688895,0.38889983,0.16017773672591126,0.11795589203464192,0.15284345290844947,0.16017773672591126
38,38,20,,train,0.16542168674698796,0.005332874599844217,0.120312735,0.0265793952101268,0.26722357,0.3875363,0.16548992196817364,0.10167032297893007,0.12938556146006155,0.16548992196817364
40,40,21,,train,0.16879518072289154,0.00651658372953534,0.120932594,0.03269818886812933,0.26645443,0.38738704,0.1715329016353873,0.12432249387850687,0.16383751600956822,0.1715329016353873
42,42,22,,train,0.17506024096385542,0.007644514087587595,0.12292310599999999,0.0340690044387876,0.2650347,0.3879578,0.17116251655821835,0.12004778766319735,0.16265087372452788,0.17116251655821835
44,44,23,,train,0.16885542168674697,0.007225255481898785,0.12137548,0.028888566160583794,0.26580929999999997,0.3871848,0.16728272753652473,0.12032149632084398,0.14299776937318318,0.16728272753652473
46,46,24,,train,0.1666265060240964,0.010279299691319466,0.12312175,0.028962983584896563,0.26381679999999996,0.38693854,0.16806327134820154,0.11785931410339667,0.13899088603463355,0.16806327134820154
48,48,25,,train,0.16873493975903614,0.010741662234067915,0.12243724,0.03109718612101877,0.26385602,0.38629323,0.16973318012215524,0.1062444688662654,0.16350037949867882,0.16973318012215524
50,50,26,,train,0.17295180722891565,0.009666768833994864,0.12445057,0.034710034075881836,0.26277828,0.38722885,0.17230240370495736,0.10860073281994967,0.18420500897733447,0.17230240370495736
52,52,27,,train,0.15879518072289156,0.009514383971691132,0.12324528400000001,0.02346686358898036,0.26262757,0.38587287,0.16400862849407585,0.10076512312868503,0.12979699924100768,0.16400862849407585
54,54,28,,train,0.1674698795180723,0.010937771759927271,0.12395169,0.02920536626186761,0.26351255,0.38746426,0.168069485525419,0.1057789295805779,0.12722194713810095,0.168069485525419
56,56,29,,train,0.16349397590361445,0.010680456645786762,0.12460338,0.020746120038352682,0.26239234,0.38699573,0.15983554526741586,0.08968846863868807,0.12845049645759962,0.15983554526741586
58,58,30,,train,0.16493975903614458,0.009347723796963692,0.123369694,0.028090101458817282,0.26221794,0.38558763,0.16743707151954387,0.1141157335008568,0.1736169275393474,0.16743707151954387
60,60,31,,train,0.15993975903614455,0.008793625980615616,0.12540053,0.018078562139242648,0.25900716,0.38440773,0.15815154400690476,0.09356370520008456,0.15489414018995973,0.15815154400690476
62,62,32,,train,0.17421686746987952,0.008070153184235096,0.1250354,0.034382182662191715,0.26056534,0.38560072,0.17180506051416705,0.10831859726604524,0.11746426432245435,0.17180506051416705
64,64,33,,train,0.16072289156626507,0.01100505143404007,0.12421527,0.022951327521187788,0.26215503,0.38637027,0.16283659125591882,0.10497533011470947,0.13160084215537587,0.16283659125591882
66,66,34,,train,0.1722289156626506,0.011039926670491695,0.1262383,0.03036941323365348,0.25981024,0.38604853,0.16821629317085635,0.1033980858076404,0.15198066287719,0.16821629317085635
68,68,35,,train,0.1666265060240964,0.011403465643525124,0.12482172,0.02730129215447665,0.25973606,0.3845578,0.1662336746946509,0.10437255319453424,0.13883895453000447,0.1662336746946509
70,70,36,,train,0.1822289156626506,0.011344386264681816,0.12673567,0.04488165708838527,0.25757632,0.384312,0.18071761231210384,0.09351131228262193,0.1186449828726858,0.18071761231210384
72,72,37,,train,0.1727710843373494,0.011375097557902336,0.12689857,0.0318120711209142,0.257271,0.38416955,0.16964106573884646,0.0952033771044614,0.13427676572658226,0.16964106573884646
74,74,38,,train,0.16602409638554216,0.012682978063821793,0.1250733,0.029177981533029588,0.26123044,0.38630372,0.16841770709886328,0.10931015906353747,0.21539216787210566,0.16841770709886328
76,76,39,,train,0.16259036144578312,0.014166645705699919,0.12676767,0.0202038505350158,0.2581109,0.38487859999999996,0.15985934384775274,0.07589379393198857,0.145855510192562,0.15985934384775274
78,78,40,,train,0.17018072289156627,0.014629905112087728,0.1252647,0.030612959960934383,0.2600268,0.38529152,0.16875151102518635,0.10930169444710147,0.1610782896092938,0.16875151102518635
80,80,41,,train,0.16114457831325302,0.013662069104611874,0.12616327,0.021108845196614292,0.2587688,0.38493204,0.16105054322003154,0.10679205344706792,0.14078432622662654,0.16105054322003154
82,82,42,,train,0.1705421686746988,0.013870048336684704,0.1268781,0.02899618403156525,0.25780225,0.38468033,0.16708053644472387,0.102417847554932,0.13982948870488576,0.16708053644472387
84,84,43,,train,0.1816265060240964,0.014688428491353987,0.12769508,0.0447875491508548,0.25688484,0.38457990000000003,0.18115050333229007,0.13278720689570372,0.15639429216967854,0.18115050333229007
86,86,44,,train,0.17596385542168674,0.014141887426376345,0.1264517,0.03810518556343346,0.2581036,0.3845553,0.17547363207818803,0.12101805514284432,0.14858607912599756,0.17547363207818803
88,88,45,,train,0.17506024096385542,0.013387209735810757,0.1272714,0.036422312026837794,0.25673273,0.38400415,0.17374426702998755,0.10246051101751533,0.15116477998115502,0.17374426702998755
90,90,46,,train,0.17674698795180724,0.016130933538079262,0.12740262,0.03800115033309274,0.25745946,0.38486212,0.1749173479306351,0.10794133782627856,0.16755530809395272,0.1749173479306351
92,92,47,,train,0.1614457831325301,0.01762755215167999,0.12854965,0.02040750296665749,0.25578624,0.38433588,0.16010503981407878,0.08562973286673248,0.13907757456803602,0.16010503981407878
94,94,48,,train,0.1633132530120482,0.014833104796707632,0.12855916,0.025211170514267158,0.25463384,0.38319302,0.16463779794849362,0.08681856328211482,0.12622241990101285,0.16463779794849362
96,96,49,,train,0.17457831325301204,0.01548821572214365,0.12801823,0.034831562591359784,0.2564824,0.38450059999999997,0.17259318203060384,0.10094511314699824,0.10037319724555578,0.17259318203060384
98,98,50,,train,0.17578313253012048,0.01610160991549492,0.12758744,0.035937444878522636,0.25638348,0.38397095,0.17312155455729608,0.10935125930315297,0.14500825474134052,0.17312155455729608
100,100,51,,train,0.1794578313253012,0.014832981862127781,0.12635058,0.04103209488788098,0.25783443,0.38418505,0.17777398108125966,0.10842382936577154,0.15945749224632466,0.17777398108125966
102,102,52,,train,0.16493975903614458,0.014790368266403675,0.12951276,0.02204530719067881,0.25550428,0.38501707,0.1614817710737981,0.07845132088586926,0.14778014000427864,0.1614817710737981
104,104,53,,train,0.17704819277108433,0.016956867650151253,0.12686671,0.04003043691326093,0.25630465,0.38317132,0.17728285757400356,0.10747542329320947,0.16840649234883204,0.17728285757400356
106,106,54,,train,0.18590361445783127,0.016657682135701183,0.12757453,0.052779732606459656,0.25680947,0.38438404,0.18891537539870726,0.13792416750174746,0.16195188363837568,0.18891537539870726
108,108,55,,train,0.1855421686746988,0.01633203774690628,0.12850566,0.04919203479894791,0.25457042,0.3830761,0.1847476613310209,0.1325409075094393,0.15640296458063746,0.1847476613310209
110,110,56,,train,0.17343373493975905,0.01700456999242306,0.12797853,0.03536139037359458,0.2565015,0.38448003,0.17343874902107762,0.11793960163116253,0.16819554262112632,0.17343874902107762
112,112,57,,train,0.1705421686746988,0.017041323706507683,0.12904954,0.032060042976602865,0.25558093,0.3846305,0.17022107280117996,0.10089451775683013,0.1850130720415664,0.17022107280117996
114,114,58,,train,0.17301204819277108,0.015057642944157125,0.12658265,0.03627865445360115,0.2586111,0.38519377,0.17382716048456467,0.12976961150890698,0.16083847895994613,0.17382716048456467
116,116,59,,train,0.16240963855421686,0.01608449406921864,0.12990503,0.021364471306858486,0.2532024,0.38310745,0.16107659134501184,0.07770841027691143,0.13479822371631556,0.16107659134501184
118,118,60,,train,0.17602409638554214,0.014456584118306637,0.12797464,0.03877709257761438,0.25612652,0.38410120000000003,0.17621695897624942,0.11037022775981392,0.1925171737265172,0.17621695897624942
120,120,61,,train,0.17451807228915664,0.013732803054153921,0.12901780000000002,0.03566199030645922,0.25557762,0.38459545,0.1732489867019342,0.10016271111157096,0.1605966953501887,0.1732489867019342
122,122,62,,train,0.18144578313253013,0.016305703669786453,0.13052143,0.0438998871614276,0.251553,0.38207445,0.17934451037653368,0.1128293684717173,0.14880407766664686,0.17934451037653368
124,124,63,,train,0.17210843373493975,0.015611370094120502,0.1296745,0.03344217833939115,0.2544424,0.38411690000000004,0.17148902306380548,0.10057228649238162,0.14413589241704905,0.17148902306380548
126,126,64,,train,0.1822289156626506,0.017047245055437088,0.12962596,0.04542716574115383,0.25244376,0.38206974,0.1820913962821831,0.11242268777578293,0.1569215926458458,0.1820913962821831
128,128,65,,train,0.17409638554216866,0.01587963104248047,0.12931931,0.035297871270342215,0.25504375,0.38436303,0.17283952712647851,0.1069914059723286,0.1483228301994616,0.17283952712647851
130,130,66,,train,0.17602409638554214,0.015755368396639824,0.12904479,0.038257567781892,0.25495154,0.38399629999999996,0.17527521366602208,0.11894754294688015,0.12339130678481924,0.17527521366602208
132,132,67,,train,0.18367469879518072,0.017188835889101032,0.13011082,0.04840197668192986,0.25084168,0.38095248,0.184633566131558,0.10638001640743937,0.2674774758309412,0.184633566131558
134,134,68,,train,0.1785542168674699,0.017233885824680332,0.13158572,0.04071177059518758,0.2534572,0.3850429,0.17745946488083947,0.10824617631822632,0.1493442388926123,0.17745946488083947
136,136,69,,train,0.1830722891566265,0.017514050006866455,0.12986094,0.0474459004626526,0.25143287,0.3812938,0.1839105274385197,0.12196079057531307,0.2204772103604669,0.1839105274385197
138,138,70,,train,0.18379518072289155,0.01720428466796875,0.13251927,0.04129548225115488,0.250767,0.38328624,0.17700232979921296,0.10489962416543122,0.20106526710861716,0.17700232979921296
140,140,71,,train,0.17240963855421687,0.0175347700715065,0.13044374,0.031982502515828536,0.2532902,0.38373396,0.16988109311942012,0.09807052524791532,0.2413904799006452,0.16988109311942012
142,142,72,,train,0.17819277108433734,0.01735811866819859,0.13029338,0.040670441974090636,0.25230968,0.38260308,0.17757931374898894,0.11000891586188362,0.21355583659405186,0.17757931374898894
144,144,73,,train,0.19234939759036146,0.015079750679433348,0.1291765,0.055642269079004984,0.25442103,0.38359755,0.1902046064593728,0.12736358880029303,0.16791140597071766,0.1902046064593728
146,146,74,,train,0.18626506024096384,0.01449438650161028,0.12971549999999998,0.04968611490000288,0.2519723,0.38168776,0.18578652210513386,0.13391796605819825,0.16236742883406768,0.18578652210513386
148,148,75,,train,0.185,0.01564396359026432,0.13139911,0.05014543981022381,0.25295672,0.3843558,0.18649455932485612,0.13322334423336374,0.16146955007162347,0.18649455932485612
150,150,76,,train,0.18710843373493974,0.01615748181939125,0.13063419,0.051612305103448414,0.25128603,0.38192025,0.18701515977746128,0.14246579073670926,0.16462456823698002,0.18701515977746128
152,152,77,,train,0.1968674698795181,0.016817556694149968,0.13208519,0.062211074036023585,0.25033945,0.38242462,0.19566837003947787,0.1384926159455282,0.17553403841941168,0.19566837003947787
154,154,78,,train,0.19493975903614455,0.016557713970541954,0.13231865,0.061218738935961074,0.25050232,0.38282096,0.19508131040316168,0.14344898678135334,0.13835121079509866,0.19508131040316168
156,156,79,,train,0.18957831325301205,0.015933807939291,0.13171545,0.05162886222442723,0.2507817,0.38249713,0.18616000146725228,0.12538174075012815,0.19569874825909966,0.18616000146725228
158,158,80,,train,0.1880722891566265,0.015015922486782076,0.13173859999999998,0.05398387583027802,0.25090706,0.38264567,0.18959395664336684,0.1383147170559028,0.19787133089852468,0.18959395664336684
160,160,81,,train,0.18283132530120486,0.016262659803032875,0.13006459,0.04800312717014864,0.25411975,0.38418436,0.1843400967076068,0.13185858946471088,0.13824025411239968,0.1843400967076068
162,162,82,,train,0.18596385542168675,0.017007838934659958,0.13058886,0.04974583063305201,0.25267568,0.38326448,0.18512992117166,0.12322043809579955,0.14932623387710978,0.18512992117166
164,164,83,,train,0.1919879518072289,0.0168134868144989,0.13141532,0.05746035534516479,0.2513543,0.38276964,0.191924834711213,0.1500680658743004,0.16603372161208144,0.191924834711213
166,166,84,,train,0.18542168674698795,0.01723064854741096,0.13075408,0.05072494413421995,0.25194782,0.38270193,0.18685475681988306,0.13555080266938238,0.1575519657020744,0.18685475681988306
168,168,85,,train,0.19463855421686746,0.016914438456296917,0.1310637,0.06123345398127306,0.2520024,0.38306606,0.19611228609579706,0.14560772920736115,0.1762268843655123,0.19611228609579706
170,170,86,,train,0.18204819277108436,0.016452906653285027,0.13037421,0.04464639915657029,0.25272107,0.38309529999999997,0.1805729921498917,0.14544675294905374,0.1566534885102926,0.1805729921498917
172,172,87,,train,0.1867469879518072,0.016028808429837227,0.13161497,0.048313036333306164,0.25121477,0.3828298,0.18358140516062207,0.1325564856008523,0.17336406413795902,0.18358140516062207
174,174,88,,train,0.1858433734939759,0.016070218756794933,0.13164705,0.0515277005941293,0.25067505,0.38232207,0.18762066669135025,0.1471789870059904,0.20394259539593945,0.18762066669135025
176,176,89,,train,0.1980722891566265,0.01580306701362133,0.13179524,0.06403454676327229,0.25176504,0.38356033,0.1975080547314027,0.12856424188298346,0.15031534605045285,0.1975080547314027
178,178,90,,train,0.19090361445783133,0.016261979937553406,0.131457,0.05673548552112285,0.25048542,0.38194248,0.1919399928990676,0.14697828189436815,0.1838975459019004,0.1919399928990676
180,180,91,,train,0.19415662650602408,0.016695206984877586,0.13248442,0.058729698337759775,0.25094859999999997,0.38343307,0.19278467742529845,0.1286696140608897,0.15067994069156648,0.19278467742529845
182,182,92,,train,0.1902409638554217,0.017717866227030754,0.13351415,0.05503571303868676,0.24917457,0.38268873,0.1896293783260796,0.1400626206742137,0.17577103870341054,0.1896293783260796
184,184,93,,train,0.1966265060240964,0.016629712656140327,0.13202174,0.06093196568795356,0.25121772,0.38323948,0.19480147475942985,0.1382442547995846,0.19277177809260904,0.19480147475942985
186,186,94,,train,0.19463855421686746,0.016902906820178032,0.13356356,0.060751336293339224,0.24850307,0.38206664,0.19487646336720835,0.1501714842608536,0.19899460671465705,0.19487646336720835
188,188,95,,train,0.195,0.017361296340823174,0.13276386,0.059127521673889086,0.2495868,0.38235068,0.19270422813204074,0.14557781216284904,0.15481329300003616,0.19270422813204074
190,190,96,,train,0.19993975903614455,0.017657121643424034,0.13257553,0.06702297525844461,0.25159973,0.38417527,0.2008409204796284,0.1450832655506005,0.1653052914480219,0.2008409204796284
192,192,97,,train,0.2039156626506024,0.016738280653953552,0.13203986,0.07047551832497204,0.25071248,0.38275233,0.20276188913637624,0.15542555128656327,0.193251535471036,0.20276188913637624
194,194,98,,train,0.19114457831325304,0.01548744644969702,0.13233216,0.05544387910655331,0.2507576,0.38308978,0.19004811295199767,0.15636178814007082,0.1828318454883561,0.19004811295199767
196,196,99,,train,0.1830120481927711,0.016737695783376694,0.1343252,0.04636827001761785,0.24642077,0.38074598,0.1825575110604318,0.12395008196347596,0.20795176856677053,0.1825575110604318
198,198,100,,train,0.18451807228915665,0.01872507855296135,0.13324149,0.05069548341553423,0.2507176,0.38395908,0.1869159864982209,0.13968769479480267,0.19099835758431905,0.1869159864982209
